id,title,author,Date,abstract,link,Type
807,基于Scratch编程教学的小学生计算思维培养实践研究,曹悦,2021/6/1,"摘要： 在当今信息化快速发展的时代,计算思维已然成为每个人必备的能力之一。计算思维起初是在高等教育领域受到了关注。现今,基础教育领域也开始广泛关注计算思维能力的培养。小学生作为祖国未来的栋梁,更需要具备计算思维能力,以面对将来信息技术发展所带来的各种挑战。世界各国为培养了学生的计算思维,先后将计算思维的培养纳入信息技术课程改革计划中,我国也将计算思维纳入中小学信息技术课程标准的核心素养之中。近年来,Scratch趣味编程软件正渐渐地走进了中小学教师的视野。这款可视化编程软件是专为儿童而设计开发的,这款软件操作界面简单、易学,运行结果可即时呈现,还融合了视频、音乐、动画、算法、游戏等多种元素,可以很好地激发学生们的学习兴趣,有效地提高学生们的计算思维能力。通过教学实践发现,学生们也很喜欢这款可视化趣味编程软件。本文对Scratch趣味编程软件在培养小学生计算思维能力中的应用进行了相关研究。主要从七个方面开展:一是绪论,介绍了研究背景,明确了本文研究的目标、内容、具体思路及方法和研究意义。二是分析了当前国内外对于学生计算思维培养的情况,及小学生计算思维培养的不足和必要性。三是Scratch教学中培...更多",https://kns.cnki.net/kcms2/article/abstract?v=vs6GoGUIqCOwWcERwuwRiHKL3lXsx4Um7zMYgnrzXVPqHCGaJyCfEVEzsnAUetsCBSKtQOw1OeNY-oJoGMIQ16oVLyWYJkLBaW8WWQOvJFO3pSDtJ5AIAoBEp7XbnA3GAlveWpEWtGkR5zbFckywEg==&uniplatform=NZKPT&language=CHS,paper information
808,模糊互模拟等价验证算法的研究,胡晋玮,2021/6/1,"摘要： 随着时代的不断发展,计算机软硬件系统的复杂度不断提高,形式化验证在计算机科学中的应用也越来越广泛。互模拟作为软件形式化验证方法的重要组成部分,有良好的数学性质,可以很好的描述系统行为之间的等价关系,满足互模拟关系的两个迁移系统可以模仿彼此的行为。互模拟等价验证算法主要分为全局算法与局部算法:全局算法主要用于判断任意的状态是否满足互模拟关系,需要预先知道整个系统的迁移关系;局部算法主要用于判断给定状态是否满足互模拟关系,只需对要判断的状态及其后续状态进行遍历,在对不满足互模拟关系的状态对进行判断时,具有更好的效率。局限于定性分析的经典系统模型已经不能满足实际需求,模糊理论作为分析系统不确定性的重要方法,受到了计算机工作者的广泛关注。从20世纪70年代开始,计算机科学工作者将模糊理论应用于迁移系统并对模糊迁移系统下的互模拟等价关系进行了深入的研究。为了更加快速地判断模糊迁移系统间的状态是否满足模糊互模拟关系,对模糊互模拟等价验证算法的研究显得尤为重要。本文的主要贡献如下:1.提出了模糊互模拟的等价类划分算法。模糊互模拟等价类划分算法是全局算法的一种,建立在划分精化的思想基础上。该算法不断利...更多",https://kns.cnki.net/kcms2/article/abstract?v=vs6GoGUIqCPvRaZ-lNMbPo6I91e-jukOIGM_H3OzeTRlCbGACB7k0TgcRxrcf7Jt-ufrPFBCms0kjD5NiMzyMXMzs9BeHabgMXIdRWUr4K7XeSkK1Ynw61MVhPjIJj3P4h0M1kTtrzG-ssZiosD_Ug==&uniplatform=NZKPT&language=CHS,paper information
809,基于自编码的不均衡数据增强与分类方法研究,才子昕,2021/6/1,"摘要： 不均衡分类问题在实际生产生活中频繁出现,如生物信息学、电信或金融风险评估和文本分类等。传统分类器由于期望整体精度最大化,常常忽略少数类(样本较少的类别)的分类精度,然而少数类的分类精度往往比多数类(样本较多的类别)更为重要。针对这一问题,一种有效的解决方法是基于数据增强将不均衡数据恢复为均衡数据。这种方法的目标是生成具有较强类判别性和多样性,且真正有助于分类器构建的少数类新样本。然而,在不均衡数据中,少数类样本稀少,难以挖掘其本质结构,仅依靠少数类的观测信息难以生成高质量样本。现有方法未对这些问题进行深入研究,数据增强与分类性能不尽如人意。因此,为了更好地解决这些问题,提升不均衡分类性能,本文提出两种新的基于自编码的数据增强与分类方法。针对不均衡数据分布特征难以挖掘的问题,本文提出了一种新的基于有监督类分布学习与生成对抗网络的不均衡分类方法。该方法分为两个阶段。第一阶段的目标是在瓦瑟施泰因(Wasserstein)自动编码框架下,通过有监督的类分布学习方法准确地确定类分布。第二阶段利用生成对抗网络,根据第一阶段学习到的类分布生成新样本,挖掘类间的分界面,训练最终分类器。实验基于不均衡分...更多",https://kns.cnki.net/kcms2/article/abstract?v=vs6GoGUIqCPvRaZ-lNMbPo6I91e-jukOIGM_H3OzeTRlCbGACB7k0Viup0Z9MiloJcHgv7dsVtAzVyypf2bWmfB6HCDZplDRBsebFVpPziqlmkQG3AyaIjAnGBHEPakd0_qOytuw8iQrzW8qdqJXyQ==&uniplatform=NZKPT&language=CHS,paper information
810,科学文献的主题演化可视分析研究与实现,罗富智,2021/6/1,"摘要： 科学文献是科研人员通过实验对自然科学现象进行充分观察或研究后,对成果与结论的书面表达。海量科学文献的发表使科学的结构不断发展与完善,对科学发展中的重要影响因素进行深入了解可以有效地解决环境、社会和技术问题。通过分析科学文献数据,揭示学科主题结构及发展历程,对理解学科特点、发现新兴研究以及预测未来趋势至关重要。围绕科学文献,现有研究只关注学科框架的构建或单研究领域的主题分析,缺少完善的从学科层级自顶向下进行细节探索的分析流程。在文本的主题可视分析方面,现有方法无法同时展现主题间的相关关系与时序变化情况,同时对跨领域相关主题分析的研究工作较少。针对上述不足,本文以计算机科学为例,基于学科内代表性会议文献数据,结合分析人员实际需求,利用可视分析方法实现“从学科到研究领域再到主题”的分析过程,具体研究内容与相关成果如下:1)构建科学文献的主题演化可视分析模型。围绕文献数据特点,从整体、个体、交叉影响三个层面出发定义可视分析任务。通过文档向量、主题建模等技术实现文本信息挖掘。通过任务驱动的形式,构建可视分析模型,并依此提出多种可视化方法。2)提出一种基于投影的文档语义可视化方法,旨在帮助用户理解...更多",https://kns.cnki.net/kcms2/article/abstract?v=vs6GoGUIqCPpAQlNEpqUaR0oF6haxjGGux6Yj_6Wog6Q15v6ijkele9F0DbiFYME_S6mi2skQ7BurJcQEvEQBkSfDoj6aQZvtxzCPKHskOAOBVyZs8Th7pt7ZlkPdfih-JQ8npkSKqixrZVVKterHw==&uniplatform=NZKPT&language=CHS,paper information
811,图书馆学情报学领域学科交叉及其地区差异的演化分析,王思茗,2021/6/1,"摘要： 在过去几十年的知识发展进程中,新兴领域、新兴技术的产生与涌现无一不在牵动和促进相关学科结构关系的解构与重构,从而使得跨学科研究被普遍认为是一种科技创新之路。与此同时,科学技术的发展以及学科间知识的传播与流动使得学科间知识交融趋势日益凸显。原本隶属于不同学科知识之间的交叉融合现象日趋显著。学科交叉突破各自学科的壁垒,通过跨学科的知识流动进而达到“获益”的目的。研究工作基于国际图书馆学情报学领域期刊文献的题录信息构建领域知识图谱,从知识图谱中提取学科信息、地区信息、国家信息和时间信息,以及四者之间的关联信息,生成领域学科交叉网络、“学科—地区”和“学科—国家”关联网络。从学科交叉演化进程、地理分布、国家差异多个维度,采用时间与空间相结合的分析方法,对图书馆学情报学领域的学科交叉问题进行跟踪与分析。研究结果显示,图书馆学情报学领域内的学科交叉网络具有小世界网络的特征;图书馆学情报学领域内学科交叉现象日渐显著且各地区学科交叉的倾向性存在一定的差异;中国、美国和英国等国家引领着计算机、医学、传播学等学科交叉方向;方法技术层面的学科交叉占据主导地位,跨学科交叉研究能够为解决现实问题提供支持。该研究...更多",https://kns.cnki.net/kcms2/article/abstract?v=vs6GoGUIqCPpAQlNEpqUaR0oF6haxjGGux6Yj_6Wog6Q15v6ijkelfM6iVwjtT6t0Zwi4FPYhB20dZEMw0tOIan9JuNXCQB-r2r3BTBNuzX3a6kvVYwm19VK9ZCbPk9NaH3FOt9OBZAXmK-R72KbOw==&uniplatform=NZKPT&language=CHS,paper information
812,计算思维导向的小学编程校本课程设计研究——以“mblock编程”课程为例,陈祈明,2021/6/1,"摘要： 随着计算时代数字化技术的发展,编程教育受到了广泛的关注,编程教育逐渐成为中小学课程的重要组成部分。很多国家已经将编程或计算机科学纳入了中小学课程,旨在全面培养学习者能够适应数字化时代的能力与素养。我国编程教育处于初步发展阶段,尤其小学阶段编程课程的开展缺乏成熟的理论指导,如何开展符合学习者发展需求的编程课程成为了重要的议题。我国已经将计算思维作为信息技术课程的学科核心素养之一,将计算思维融入小学编程课程的设计,可以有机会改变编程课程设计中存在的问题。研究围绕如何设计小学编程校本课程这一问题展开,旨在构建计算思维导向的小学编程校本课程设计框架,并依照设计框架开发校本课程,选择L市H校实施课程。通过课程效果分析,验证设计框架的有效性。本研究以泰勒提出的课程设计的目标模式为理论基础,分析了编程课程的性质与特点,在课程目标、课程内容与课程评价三个课程设计的核心要素维度上,以计算思维为导向,构建了小学阶段编程校本课程的设计框架。首先课程目标的设计中,研究分析了计算思维的层次,结合我国新课程理念中三维目标的表述方式,将课程目标确定为理解编程基础知识、利用编程解决问题、发展编程应用意识三个方面。其次...更多",https://kns.cnki.net/kcms2/article/abstract?v=vs6GoGUIqCMQ3QQ7Nr0oNMW3if8cyvsMANcQiRcNJEFc2gB-7gIqO78HOEl_kwffvBKG-mtFDv6nKI-EjdwykXVGv_3AmR2QwG4yQKcECF1qjG9RxlcZDOi5ugNTXGviPbGHYqO_ensM_N12B7pRPA==&uniplatform=NZKPT&language=CHS,paper information
813,面向计算思维培养的适应性学习活动设计与实践研究——以《数据库技术及应用》为例,苏秀玲,2021/6/1,"摘要： 作为数字化时代的核心素养之一,计算思维的培养满足了社会对复合型人才的需要,如何在信息技术环境支持下培养学生计算思维成为教育界关注的要点。然而,学生作为计算思维的培养主体,研究缺乏对不同学习水平学生的学习需求的关注。基于此,本研究以学生获取知识过程中产生的学习行为数据为设计起点,以基于学习者认知能力的学习活动类型推送为设计关键点,以满足不同学习需求,提高计算思维能力为设计落脚点,设计面向计算思维培养的适应性学习活动,并利用数据库课程进行实践评估,以验证适应性学习活动对学生计算思维培养的有效性。本研究的核心问题:如何设计适应性学习活动来培养大学生的计算思维?其中包括三个子问题:(1)如何构建面向计算思维培养的适应性学习活动模型?(2)如何设计面向大学生计算思维培养的适应性学习活动?(3)面向计算思维培养的适应性学习活动在数据库课程中的实践效果怎么样?研究综合运用调查研究法、行动研究法等方法开展研究工作。本研究首先通过梳理文献对自我解释、有效示例、错误示例、问题解决四种适应性学习活动类型进行功能解读及设计要点剖析,同时结合适应性学习理论及建构主义理论,构建了面向计算思维培养的适应性学习活动模...更多",https://kns.cnki.net/kcms2/article/abstract?v=vs6GoGUIqCMQ3QQ7Nr0oNMW3if8cyvsMANcQiRcNJEFc2gB-7gIqO2BIpm7WpDz6635ubpivajMDcJb9xMAPRE0cseVTQBJG0ZOrAWGAV_0WE-T1ki8pct999_hU8YtLSa-8U7rS9sNvHdMdeYOTPg==&uniplatform=NZKPT&language=CHS,paper information
814,面向计算思维培养的小学Scratch编程教学设计与实践研究,吕若语,2021/6/1,"摘要： 随着大数据、云计算、物联网等技术的落地,人工智能正变革着社会生产方式、人们的生活方式、学习方式。在人工智能时代,少儿编程教育成为当下教育改革领域独具特色且极具发展潜能的智能教育实践形式之一,而Scratch编程是现如今开展少儿编程的一个重要工具。计算思维不是计算机的思维,而是人类求解问题的一种途径,计算思维的学习不仅仅是掌握一种技术或者计算机语言,而是学会用其解决问题,这与人们的生活息息相关。在中小学开展Scratch编程教学过程中,教师往往只重视培养学生掌握编程语言和制作规定的作品,教学内容的选择和安排上也没有做到丰富有趣、深入浅出,仍旧使用传统的教学方法,评价方式较为单一且只关注作品的完成度。计算思维的相关研究较编程教学而言相对成熟,两者也有许多相似之处,故笔者将计算思维融入小学编程课程中,进行面向计算思维培养的小学Scratch编程教学设计研究,将计算思维培养作为小学编程课程的教学目标,使用Scratch这种最受小学生欢迎的编程工具,对学生进行多角度的评价,以期望改善小学编程课程效果。本文采用文献研究法分析国内外计算思维培养研究现状和国内外面向计算思维培养的Scratch编程研究...更多",https://kns.cnki.net/kcms2/article/abstract?v=vs6GoGUIqCOMljVehBs38G8RhnyZRIvPL3c3MXLx2bdPLpy70CdPG7wZIc8_eJvcKA3LYrc-ydAIeGE9y3YA9W6WUr5vvp37T4u9pZA9mXK6EQjYg3OezMZhYEhWkLTvhpWMU8JoI2wxDS3d9YLpuw==&uniplatform=NZKPT&language=CHS,paper information
815,基于OBE理念的项目式学习教学模式设计与应用研究,胡凡迪,2021/6/1,"摘要： “互联网+”的发展热潮促使我国由传统闭合型社会转向智能开放型社会,这一转变对全国高校毕业生的人才培养质量提出了更高的要求。在课程教学中引入项目式学习是一种培养学生专业技能及实践能力,帮助学生获得实质性成功经验的有效手段。但在课程实施过程中仍存在活动目标对社会需求的指向性不足,教学环节目的不明确,过度关注作品质量,教学评价单一等诸多问题,最终导致教学效果不佳或部分学生就业时无法得到用人单位认可等,为解决这些问题急需引入一种教学理念指导项目式学习。OBE理念作为一种以社会职业需求为前提,注重培养学生综合能力的教育理念,已逐渐成为高等教育课程改革的主流方向。该理念主张以学生的预期学习成果为导向,反向组织教学内容,正向实施教学活动并持续改进教学评估。其独特的培养方式不仅能够有效改善项目式学习存在的不足,还十分符合新时代背景下的人才素养要求。因此以项目化的方式组织教学,利用OBE理念指导教学实践具有重要的研究价值。本研究采用文献研究法对项目式学习和OBE理念的含义及现状进行梳理,论述了基于OBE理念的项目式学习教学模式应用到教学中的必要性。以掌握学习理论、教育目标分类理论、能力本位教育理论及建构...更多",https://kns.cnki.net/kcms2/article/abstract?v=vs6GoGUIqCOMljVehBs38G8RhnyZRIvPL3c3MXLx2bdPLpy70CdPG2f0GhxI2pGbKA3tUife4XXWBJc4i96Og7Rl60lVU8qujU_svePkif5M6OtcRnELdFtOMD5iHa3gHG64ATTJevhjmD-UrvfJsQ==&uniplatform=NZKPT&language=CHS,paper information
816,数据库原理及应用实验教程,朱辉生,202106,NULL,https://kns.cnki.net/kcms2/article/abstract?v=vs6GoGUIqCPTuhdiItrv6sXe0Mx5t-tX3uUoAM-9kUZOyxP2-4n59pMhV68_R9IPr6LYL2uY655JzrqwOlUbXYJWYeNCG2slW5wVt4ugT3sQHZxtxcmBGJfYBi6zZFwEOCEdjDnP6t4=&uniplatform=NZKPT&language=CHS,paper information
817,以“专业+院校”为序的在辽宁录取位次、最低分及平均分（2018～2020年）（四）,编辑一部;刘睿;沈涛,2021/6/1,"来源数据库： 基础教育
分类号： G637",https://kns.cnki.net/kcms2/article/abstract?v=vs6GoGUIqCPTuhdiItrv6sXe0Mx5t-tXZghH5-OzmsIwJKrwQagqQV2UH5qYFfO_TkXsyOLF2uHBSJEn05I9S-yY9egczZ4Zp6tUTBVXAq3eqGUNxoYZS_0jP6g1xIwlvPBj1Cnhr93TBArbcaUBHA==&uniplatform=NZKPT&language=CHS,paper information
818,本期学人,,2021/5/31,"摘要： <正>江丰光,男,1981年生人,台湾彰化人,中国台湾高雄师范大学工业科技教育系教育科技组博士,台湾大学博士后,现为上海师范大学教育学院教育技术系主任、特聘教授、博士生导师。博士期间公费至日本东京工业大学教育工学研究室、德国伊尔梅瑙科技大学计算机科学所交换。2011年,入职北京师范大学任讲师;2012年,破格晋升为副教授。研究领域为STEM教育、信息技术创新教学、未来教室与学习空间等。",https://kns.cnki.net/kcms2/article/abstract?v=vs6GoGUIqCPTuhdiItrv6sXe0Mx5t-tXtQakpv8kZBbvjg3Cr0AyL1fp4kholueQkDORS7tBeeWYfrF_7_D-jO8VanVYYmeFEY5QPo7weWnigMoIv85lnfqE2e1tvGCprOF2wXYyDhMLIRQwE-ea1w==&uniplatform=NZKPT&language=CHS,paper information
819,基于用户画像和数据挖掘的学习行为研究,翁金磊,2021/5/31,"摘要： 随着互联网更大程度的普及,一方面,在线教育平台蓬勃发展,教育信息化迈入了新的时代,学习者在不同学习平台中产生的海量学习行为数据,能够被学习管理系统所存储记录,利用学习者产生的学习行为数据能够及时有效地对学习者进行学情预警、学习路径推荐、课程推荐等一系列应用;另一方面,计算机技术与其他领域快速融合,计算机科学技术及其应用的影响日益深远,吸引着越来越多教育背景迥异的人们竞相学习相关知识技术,而《计算机导论》类课程作为计算机专业众多课程的“知识图谱”,对计算机教育具有“引领”作用,能为学生的专业理论培养和实践技能训练初步奠定基础,因此带来了研究和设计不同类型《计算机导论》课程的迫切需求。为研究国内外著名高校《计算机导论》类课程设计和建设的成功经验,向不同类型的学习者提供适合其学习特点的课程,本文以中美两国在“在线教育平台”上开放的4门《计算机导论》类课程为研究对象,基于CS 2013研究它们之间的区别与联系。从知识领域、知识点层面对比分析这些课程的教学内容,发现课程的教学目标、受众等特征与组成它们的元素之间存在密切的因果关系。明白这些关系有助于设计更具针对性的《计算机导论》类课程。为达到个性...更多",https://kns.cnki.net/kcms2/article/abstract?v=vs6GoGUIqCNSXQhcJjlcLeIi3zySE-CwlzrEA2qjVPI4M7mUVhUvpYs0bBMPH5wSz7GUOSw2CvVT9vzYXiQpj-OtpLCfsfPo5u4TmbvsNkwRr01ktIJxQFHfUTquTFAWIaB7gC96zQ2AU63T8RRPjQ==&uniplatform=NZKPT&language=CHS,paper information
820,主办单位简介,,2021/5/31,"摘要： <正>西南大学心理学与社会发展研究中心重庆市人文社会科学重点研究基地西南大学心理学与社会发展研究中心系2002年在原西南师范大学心理学研究所基础上吸纳有关社会学、教育学、美学及计算机科学领域的专家,经再调整、充实后重新组建的科研团体。由西南大学资深教授、全国先进工作者、全国教书育人楷模、中国心理学会终身成就奖获得者黄希庭先生担任中心学术委员会主任、名誉主任,陈红教授担任中心主任。",https://kns.cnki.net/kcms2/article/abstract?v=vs6GoGUIqCNyWL_JDI_exaLoaGRgpH7nNnG0ZEqwDQE40-LTQzutP-9nlQabYgiNwqiK1P6ub29YM8TNbL0kYH3iFAdXR7iDpCuku3id-yXSt0rI3M35YQspBrGXRGIvVB6jaK7cfcc=&uniplatform=NZKPT&language=CHS,paper information
821,数据驱动的计算机课程体系分析,张鑫,2021/5/30,"摘要： 随着现代计算机技术的飞速发展,在现如今的社会生产生活中,各行各业都需要计算机技术进行技术支持,并利用计算机技术对以往的生产技术进行改革,从而提高产品质量,减少生产成本。所以,能否可持续的发展计算机技术、培养适合新世纪的计算机技术人才,成为了社会能否继续发展的重要因素之一。纵观社会上计算机人才的来源分布,绝大多数优质的计算机人才都是通过本科生培养产生的,所以计算机人才在本科生的培养十分重要。本科生人才的培养,需要制定一个好的课程大纲,本文提出了一套有效的方式,使用计算机技术对课程大纲文件进行处理,来协助课程大纲制定者进行课程大纲文件的制定。为了能够有一个较好的参照依据,本文还选取了使用ACM和IEEE计算机学会发布的《计算机科学课程体系规范2013》,作为课程大纲文件的衡量标准。本文主要做了如下工作:(1)搜集了一些国内高校的计算机科学与技术专业本科生课程大纲文件数据,并将其提供给其他研究者进行研究;(2)提出了一套的课程描述信息处理流程以及自定义课程间相似度计算方式,在将课程描述信息分词后,使用TF-IDF、TextRank、LSI和LDA向量化课程描述信息,并使用向量间的距离度量方式...更多",https://kns.cnki.net/kcms2/article/abstract?v=vs6GoGUIqCNcR9B9RVgwmOBcm4qeS6BYj6UAy2WzfJovrK_O-osZyowPYrFbYqEEuKGSJ0KIJxhYHfsD1gaKGbjYFBP1OyvsHA6ssf-m-VKgqh3X67bXW0HqDVrdUkikr8u3yxT0M1EFRcCtGed8tA==&uniplatform=NZKPT&language=CHS,paper information
822,“双一流”建设背景下大学学科排名指标体系问题研究——基于ARWU、US.News、QS、THE四大学科排名指标体系,杨淑芬,2021/5/29,"摘要： 随着我国“双一流”建设的不断开展,“一流学科”的发展加强了我国大学学科之间的竞争力,学科作为一种知识分类和制度安排,是培养高素质创造性人才的基础,而科学合理的参照标准和评价体系是建设世界一流学科的必要条件,学科排名作为目前国际上运用较为普遍的学科评价标准之一,其核心是排名的指标体系,它直接影响排名的科学性和合理性,对学科建设起着一定的激励和推动作用。在我国“双一流”建设背景下,对学科排名指标体系做出科学、合理的评价具有十分重要的意义。然而目前的世界学科排名鱼龙混杂,存在学科分类不一、评价指标侧重不同等问题。基于此,本文选取当前全球较具公信力和代表性的四大学科排名:ARWU世界大学一流学科排名、US.News世界大学学科排名、QS世界大学学科排名和THE世界大学学科排名(四大学科排名),在此基础上展开讨论。第1章绪论部分主要阐述本论文研究的选题背景及研究意义、梳理学科评价、学科排名指标体系及比较的国内外研究综述、研究的技术路线,叙述本文研究的内容和方法。第2章主要就“双一流”建设、“学科”、“学科排名”、“学科排名指标体系”四个概念进行界定,并对大学学科排名的相关系统评价理论和层位评价理...更多",https://kns.cnki.net/kcms2/article/abstract?v=vs6GoGUIqCMZxqHy562_NyBzKBIOt3ZrAd84xqHgtDfy9QbTCFGYB-cENSossRvBoav2OC3CHaxWswsYAFTH1akoWEgTWKnbjf5qwJRWGnj1jy8pVmNMp-6dRNnO5c4CEzvqfm6fI4y-XiIod6FwNg==&uniplatform=NZKPT&language=CHS,paper information
823,学科组织健康视域下世界一流学科成长机理探究——以MIT电气工程与计算机科学系为例,武建鑫;蒲永平,2021/5/27 9:21,"摘要： 世界一流学科的形成有赖于健康的学科组织,它能够实现绩效与学术声誉、社会责任、理念引领的协调一致,并有能力实现持续发展、自我更新、质量跃升。以学科组织健康为理论分析框架,分别从动力来源、行动路向、学术结构维度观测世界一流学科的组织健康特征,在此基础上整合学科组织健康的理论框架,旨在探寻与学科可持续成长相适应的组织理念、结构特征。研究表明,世界一流学科不仅需要持续推动知识组织化建设,更需要面向知识网络化的挑战改造其组织结构;世界一流学科并不期待大学制度层面的跨越式变革,而应该遵循学科可持续发展规律促进知识创新与组织演化迭代更新;世界一流学科是一个系统形塑的结果,特别重视""大学学科""理念的深化,以及学科、专业、课程一体化建设。",https://kns.cnki.net/kcms2/article/abstract?v=vs6GoGUIqCMZxqHy562_NyBzKBIOt3Zro0hg7OFWJ_1olXe4Cujwa_HD_GheL8I1qKQUaf1JcDiaZRd33BBPlUkial49M26p9m9Hq8qbpOlMlC1h1X9erOaX9YRoCOLQH3l13fozQUcTTrUgkIRvTw==&uniplatform=NZKPT&language=CHS,paper information
824,初中计算机科学与技术教学的实践探究,李钟宏,2021/5/26,"摘要： 当前已进入了""互联网+""的大时代,对于信息技术的应用已成为必备的一门技能,对于初中计算机科学与技术这一学科来说,更需要让学生练就扎实的基本功,使学生不仅熟练掌握操作技能,同时也为后续的学习打下了扎实基础,对当前计算机科学与技术课程教学现状加以分析,进一步就存在的问题提出具体的解决策略。",https://kns.cnki.net/kcms2/article/abstract?v=vs6GoGUIqCMGz58WNzIuaOZ7RG_S3Ulml3VnTGVLKSDQJVdF8eW_tZ7uM25KkmD_35T2llqYmoZ-QZgOEJSz0OUFey8cC-ZLde-dEgsDVe4GNjgKTd_jZshZnX9rUByN564hQIiX9P63NxqHFRYe7w==&uniplatform=NZKPT&language=CHS,paper information
825,浅析人工智能时代下计算机科学与技术的应用与发展,刘耕睿,2021/5/25,"摘要： 人工智能时代的意义是重新审视人类生命模式,构建全新的多元化选择体系。基因的复制和繁衍是人类发展的本质,但不是唯一。超级人工智能或强人工智能会对人类的存在产生影响吗?人类的主体性意识会在人工智能的影响下逐渐弱化和消解吗?技术主体是否可以取代基因主体,人类的基因宿命和价值是否虚无。这些都是人工智能时代对社会、伦理、科技、道德等多方面提出的挑战。",https://kns.cnki.net/kcms2/article/abstract?v=vs6GoGUIqCPy7FWKwDm67cwqLGiaLFbCGL2YLfZPDi6dD6c-0zC-uFjUIjxsiteU_3oUJcsi3OZyZDjkzquuvFLwwqPsaQRAAy_QqyOaHQ3b-Tw5RW97zE15QPjrh1Ikz93Q483QscQ5NQiJVpL2nw==&uniplatform=NZKPT&language=CHS,paper information
826,计算机科学与技术的现实意义及前景研究,郭清华,2021/5/25,"摘要： 目前我国计算机技术及信息技术得到迅猛发展,互联网已经在社会的诸多行业当中得到了广泛运用,同时将信息技术和相关行业相互结合起来,不仅可以促使行业逐步实现现代化以及智能化,同时还可以在很大程度上提升企业的经济效益及市场竞争能力,实现我国国民经济健康稳定及持续性的发展。本文主要就计算机科学与技术在社会各行业发展以及未来趋势进行研究,以供相关专业人士进行参考和借鉴。",https://kns.cnki.net/kcms2/article/abstract?v=vs6GoGUIqCPy7FWKwDm67cwqLGiaLFbCGL2YLfZPDi6dD6c-0zC-uAVsMOXokDlxY25gpLcUbngXvBwB584rtliW9XOFLV-V87Ditt9dw7bJIFBCs9VvEvTlAgLnH2xklgAdmQ3q0uQY7Z8U8EKD5A==&uniplatform=NZKPT&language=CHS,paper information
827,局部语法、话语行为与学科文化研究——以“例举”为例,苏杭;张钰卿,2021/5/25,"摘要： 本文采用局部语法路径,以""例举""话语行为为例,考察其局部语法型式在语言学、教育学、计算机科学和物理学学术论文中的实现型式及其差异,进而探讨语言使用与学科文化的潜在关联。研究结果表明,""例举""话语行为在纯理、应用以及软、硬学科四类学术论文中的使用不尽相同,大致与各学科文化特征相符,但也呈现出动态变化,这说明语言使用在很大程度上受到学科文化的制约但也存在一定的复杂性。方法论上,本研究表明局部语法分析能有效量化话语行为的实现型式,从语篇语义视角揭示不同学科语言使用的特性和异同,为学术话语研究,尤其是探讨话语行为和学科文化的关系,提供了新的研究路径。",https://kns.cnki.net/kcms2/article/abstract?v=vs6GoGUIqCMb0dTJ9bOAG0djWYXBHWEGUwbxcLeXhjxw4rSgLeDuYRKwuYlXeh70oiAi6PFSUMdGivQjcBXUTgChN4pPC1vYR6OrN4krUCqrcR32RxEVCVslO8oxa1yff515liD3sZ46pFDjgYZI2Q==&uniplatform=NZKPT&language=CHS,paper information
828,基于Altmetrics和引文指标的中国高被引学者影响力评价研究,南霞,2021/5/25,"摘要： 学者是科学研究的主体,是推动科技进步的重要贡献者。对学者进行影响力评价可以评估学者的科研水平、衡量机构的人才队伍建设情况以及发现学科领军人物,进而促进个人、机构和学科的良性发展。因此,如何构建一套有效公正的学者影响力评价体系成为学术评价界较为关注的话题。随着学者学术交流方式的变化,传统的以文献计量方法为代表的学者影响力评价方法逐渐展露局限性,新型学者影响力评价方式亟待被探寻。Altmetrics是一种基于网络平台中的相关影响力表现指标对学术对象进行评价的研究方法,为学者影响力评价提供了新视角。因此本文以Scopus数据库发布的“2019年中国高被引学者”榜单为数据源,以计算机科学、医学和天文物理学的高被引学者作为研究样本,基于Scopus数据库和其内嵌的Plum X指标获取学者的引文评价指标和Altmetrics评价指标,构建学者影响力评价模型和评价体系,从整体和分学科两个角度分析中国高被引学者的指标特征和影响力评价结果,为学者评价的理论研究和实践工作提供参考。本文的研究内容主要包括三个部分:学者影响力评价模型构建、学者影响力评价体系构建和学者影响力综合评价实证研究。(1)在梳理相关文...更多",https://kns.cnki.net/kcms2/article/abstract?v=vs6GoGUIqCMb0dTJ9bOAG0djWYXBHWEGcLBQxMDfnPCHN4HxoSNCwFJhkLvxsp5HuYwDLVn7uFxnwWOWom9CoHoFqVB5ecAfzrO_5ErG69pGZDrqHM_iq7WI1Rm81uHx1GzHh3qKUrBQZykuMlKgqQ==&uniplatform=NZKPT&language=CHS,paper information
